"Date","DOY","Species","Time","Treat.orig","Treat","CO2.meas","Plant","Leaf","Leaf.unique","Tset","Rep","Curve.unique","Rep.total","Tleaf","Ci","Ci.org","Photo","Photo.org","Cond","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","TBlk","CO2.set","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","EBal.","Tk"
"4-Sep-17",247,"Tabebuia",8.02,"Control","c.c",400,1,1,11,24,3,"c.c400.1.1.3",3,27.34704208,541,541.6762903,26.55695079,26.46650353,0.212249635,2.310092316,1.14565771,27.34704208,6,1.420000017,1,2.840000033,25.44826508,25.01860428,800,800,766.071167,22.11629677,24.81735039,68.4163208,76.77198029,500.4184875,1499.967041,80.04637146,101.0223465,-6.515674591,0.267484456,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834030813,0.002310092,300.4970421,298.5982651,239.9947206,1.371353236,3.652764681,36.15798689,11.3406365,26.39765358,3.454476939,0.19749006,2.50710697,0.947369969,0.124677589,54.72140989,0.707083511,69.89919294,753.2140477,0.025100478,0,300.49704208
"4-Sep-17",247,"Tabebuia",13.89,"Control","c.c",400,1,1,11,30,5,"c.c400.1.1.5",5,34.72888947,305.6,307.3201256,23.1781669,23.08530308,0.086732228,2.364175216,2.713665167,34.72888947,6,1.420000017,1,2.840000033,31.37392044,30.09815598,800,798,768.3955688,25.51995277,28.27534485,55.82526016,61.85271835,500.2541809,1498.505737,646.9899292,100.8106995,-7.099018097,0.082664281,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833756968,0.002364175,307.8788895,304.5239204,239.7609119,1.098524297,5.564122459,55.19376899,26.91842414,33.05140496,5.066717582,0.084161963,2.850457293,2.216260289,0.052826264,30.98115683,0.399950414,50.61340282,757.1435443,0.0158235,0,307.87888947
"6-Sep-17",249,"Tabebuia",8.26,"Control","c.c",400,1,1,11,25,6,"c.c400.1.1.6",6,27.74393463,563.7,564.3205882,26.32971384,26.23845913,0.234833125,2.285416985,1.029987118,27.74393463,6,1.420000017,1,2.840000033,25.68331337,25.01456451,800,800,766.8474731,24.1566143,26.82422066,73.65784454,81.79185486,500.2490234,1500.109741,147.8320618,100.9748535,-6.501098633,0.291023433,1,-0.219565243,2.737391472,1,0,0.159999996,111125,0.833748372,0.002285417,300.8939346,298.8333134,240.0175532,1.360697863,3.738558869,37.02465257,10.20043191,26.713624,3.519399874,0.2168983,2.708571752,0.810828123,0.137066228,56.55655265,0.730399903,73.71456909,754.098032,0.026218102,0,300.89393463
"6-Sep-17",249,"Tabebuia",10.26,"Control","c.c",400,1,1,11,27,7,"c.c400.1.1.7",7,29.87140083,597.1,597.5637573,28.70360675,28.61782485,0.340402537,4.460731173,1.431638274,29.87140083,6,1.420000017,1,2.840000033,27.74508476,26.97422409,800,800,761.5926514,22.47703171,27.67832565,60.76127243,74.82172394,500.3292236,1500.842041,393.2826843,101.0697784,-8.42375946,0.184887111,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833882039,0.004460731,303.0214008,300.8950848,240.1347212,0.214046061,4.229080515,41.84317587,14.16485022,28.8082428,3.977361984,0.30396882,2.797442241,1.179919743,0.19294918,60.09928466,0.780773823,68.68238917,747.7170659,0.026812913,0,303.02140083
"11-Sep-17",254,"Tabebuia",9.196388889,"Control","c.c",800,1,1,11,35,11,"c.c800.1.1.11",11,38.70821381,451.5,452.2589686,26.43479528,26.3630254,0.152454172,3.549801323,2.335590951,38.70821381,6,1.420000017,1,2.840000033,36.00691986,34.9693718,800,800,765.3792725,41.3143425,45.38541412,69.84564972,76.72816467,499.4299927,1501.256226,182.2192535,100.9461975,-1.398451567,-0.476651549,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832383321,0.003549801,311.8582138,309.1569199,240.2009907,0.567124968,6.917075929,68.52240203,23.13698791,37.35756683,6.428978196,0.144687212,4.581484978,1.847493218,0.091096655,45.32111818,0.586589055,66.01931311,752.7020513,0.023391418,0,311.85821381
"11-Sep-17",254,"Tabebuia",9.627222222,"Control","c.c",800,1,1,11,36,12,"c.c800.1.1.12",12,36.7232666,608.2,608.47997,30.17788608,30.11259615,0.408356033,6.136517807,1.642507888,36.7232666,6,1.420000017,1,2.840000033,36.18517685,36.14241028,800,801,759.461731,38.21001434,45.24787903,63.97017288,75.75276947,499.4855957,1500.452271,226.6331787,100.9496765,-2.37726593,-0.507050872,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832475993,0.006136518,309.8732666,309.3351768,240.0723579,-0.436190344,6.210266638,61.51844021,16.27056118,36.45422173,6.119467543,0.357020943,4.567758751,1.551708792,0.227244637,61.29611354,0.79950671,75.57257393,745.0069394,0.030846103,0,309.8732666
"11-Sep-17",254,"Tabebuia",11.34694444,"Control","c.c",800,1,1,11,37,13,"c.c800.1.1.13",13,41.03761673,531.8,532.3168643,27.19798358,27.12841862,0.225810269,5.249971502,2.365413374,41.03761673,6,1.420000017,1,2.840000033,38.36765289,37.11460495,800,801,763.3642578,48.24110413,54.20488739,71.67454529,80.53527832,499.5551147,1498.459351,219.2211456,100.8987656,0.161445618,-0.813786864,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832591858,0.005249972,314.1876167,311.5176529,239.7534907,-0.312689309,7.834619599,77.64831963,23.44343224,39.70263481,7.296686237,0.20917836,5.469206225,1.827480012,0.132135501,53.48350867,0.694388014,70.0579731,750.3248392,0.025612446,0,314.18761673
"11-Sep-17",254,"Tabebuia",14.02666667,"Control","c.c",800,1,1,11,40,14,"c.c800.1.1.14",14,41.7039299,555.3,555.7744255,26.05195664,25.98275147,0.251061842,6.446484283,2.625267849,41.7039299,6,1.420000017,1,2.840000033,40.54683685,40.0398674,800,800,763.0355835,47.19225311,54.50063705,62.28494263,71.93064117,500.3962708,1500.192993,120.4337997,100.7412567,-0.36190033,-0.959775329,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833993785,0.006446484,314.8539299,313.6968369,240.0308735,-0.69108989,8.115730517,80.56014767,26.05951062,41.12538338,7.871158209,0.230670129,5.490462669,2.38069554,0.14587198,55.78529367,0.725717454,68.12707191,750.5410266,0.023858917,0,314.8539299
"11-Sep-17",254,"Tabebuia",14.43083333,"Control","c.c",800,1,1,11,41,15,"c.c800.1.1.15",15,41.75389862,579.1,579.469358,25.41215737,25.34314366,0.288438275,7.557734228,2.711778038,41.75389862,6,1.420000017,1,2.840000033,41.70311356,41.60732269,800,800,762.8606567,45.28465271,53.85886765,56.21020889,66.85307312,500.3851624,1501.208008,160.6575623,100.7332993,-0.564880371,-0.98867929,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833975271,0.007557734,314.9038986,314.8531136,240.1932759,-1.084928132,8.13715947,80.77924113,26.92037348,41.72850609,8.126263835,0.26184461,5.425381432,2.700882403,0.165851001,58.19264107,0.757268326,67.56312871,750.6702805,0.023081404,0,314.90389862
"31-Aug-17",243,"Tabebuia",9.88,"Control","c.c",400,2,1,21,27,1,"c.c400.2.1.1",1,30.44,578.5,579,30.59413314,30.51,0.33,4.36,1.46,30.44,6,1.420000017,1,2.840000033,28.53286171,26.9673481,800,800,759.5889282,23.72356987,28.80768013,61.24809265,74.37393951,500.271698,1500.307739,149.5688019,101.0578766,-6.029956818,-0.642781138,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833786163,0.004364801,303.5869678,301.6828617,240.0492329,0.291826648,4.368559848,43.22829645,14.42061632,29.48491478,4.136013144,0.291775964,2.911242983,1.22477016,0.185093548,58.20260147,0.758217148,68.94968292,744.8155464,0.028770542,0,303.59
"31-Aug-17",243,"Tabebuia",14.549,"Control","c.c",400,2,1,21,34,2,"c.c400.2.1.2",2,36.71,469.3,470,30.84028256,30.76,0.2,4.6,2.4,36.71,6,1.420000017,1,2.840000033,34.74230576,33.98780823,800,801,759.8418579,32.4641037,37.77404022,58.73830032,68.34572601,500.3647461,1500.075195,290.1123962,100.7483444,-5.224384308,-1.118859172,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833941243,0.004602012,309.8551201,307.8923058,240.0120259,0.141467799,6.20410585,61.58022631,23.80618609,35.72371292,5.878721121,0.183708423,3.805672014,2.073049106,0.115895432,46.87121422,0.612272949,61.95174273,744.9513589,0.026050703,0,309.86
"6-Sep-17",249,"Tabebuia",8.77,"Control","c.c",400,2,1,21,25,3,"c.c400.2.1.3",3,27.69318199,642.9,643.1989633,30.13073526,30.04841639,0.543754356,5.06834705,1.086397335,27.69318199,6,1.420000017,1,2.840000033,25.86018753,25.01455307,800,799,758.2755737,20.22747612,26.14734077,61.05405045,78.92240143,500.2637939,1501.4823,181.431366,101.00811,-6.750324249,0.325487316,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83377299,0.005068347,300.843182,299.0101875,240.2371626,-0.054155344,3.727490809,36.90288639,10.75554561,26.77668476,3.532483816,0.456375437,2.641093474,0.891390342,0.291979369,64.77425883,0.845705472,74.74174987,743.7230377,0.030766301,0,300.84318199
"6-Sep-17",249,"Tabebuia",14.31,"Control","c.c",400,2,1,21,35,4,"c.c400.2.1.4",4,35.94969559,601.8,601.9968809,38.50549108,38.43531416,0.555618036,6.826156572,1.401785816,35.94969559,6,1.420000017,1,2.840000033,35.37597275,34.97410202,800,799,746.6953735,37.38173676,45.19753647,65.26078033,78.9055481,500.3427429,1499.638428,282.4715881,100.680603,-6.581161499,-0.394325078,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833904572,0.006826157,309.0996956,308.5259727,239.9421431,-0.797678935,5.952301043,59.1206336,13.92309713,35.66283417,5.859034641,0.464703394,4.550515227,1.308519414,0.297435762,60.42762123,0.80379672,79.21926852,728.1668503,0.042405805,0,309.09969559
"6-Sep-17",249,"Tabebuia",14.31,"Control","c.c",400,2,1,21,35,5,"c.c400.2.1.5",5,35.94969559,601.8,601.9968809,38.50549108,38.43531416,0.555618036,6.826156572,1.401785816,35.94969559,6,1.420000017,1,2.840000033,35.37597275,34.97410202,800,799,746.6953735,37.38173676,45.19753647,65.26078033,78.9055481,500.3427429,1499.638428,282.4715881,100.680603,-6.581161499,-0.394325078,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833904572,0.006826157,309.0996956,308.5259727,239.9421431,-0.797678935,5.952301043,59.1206336,13.92309713,35.66283417,5.859034641,0.464703394,4.550515227,1.308519414,0.297435762,60.60940899,0.806214826,79.21926852,728.425066,0.04180001,0,309.09969559
"4-Sep-17",247,"Tabebuia",8.53,"Control","c.c",400,2,1,21,24,6,"c.c400.2.1.6",6,26.65171814,653.9,654.2512963,28.92127653,28.83433792,0.531707865,3.142519194,0.686829379,26.65171814,6,1.420000017,1,2.840000033,25.67606354,25.03020096,800,800,762.7019043,24.2412014,27.90540886,74.0006485,85.18630219,500.216095,1500.030396,248.0709381,101.0473404,-5.423191071,0.311401159,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833693492,0.003142519,299.8017181,298.8260635,240.0048574,1.065556498,3.506596727,34.70251383,6.797104967,26.16389084,3.407120782,0.447859186,2.819767348,0.587353434,0.286404474,66.11035344,0.857807346,82.96885216,748.7223669,0.032589046,0,299.80171814
"4-Sep-17",247,"Tabebuia",12.93,"Control","c.c",400,2,1,21,27,7,"c.c400.2.1.7",7,31.78974533,576.7,577.0915169,32.31002401,32.22923498,0.355087989,5.696195698,1.752182168,31.78974533,6,1.420000017,1,2.840000033,28.67746162,26.96869659,800,801,756.8123169,22.75909042,29.39020157,58.19359589,75.14894104,500.2585449,1500.061401,262.9008179,100.9305267,-6.034198761,0.092567235,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833764242,0.005696196,304.9397453,301.8274616,240.0098182,-0.570884732,4.718550693,46.75048122,17.36027965,30.23360348,4.3179518,0.315625076,2.966368524,1.351583276,0.200468302,58.24615075,0.762529235,65.68667262,741.2244837,0.029060149,0,304.93974533
"4-Sep-17",247,"Tabebuia",14.39,"Control","c.c",400,2,1,21,31,8,"c.c400.2.1.8",8,32.93029022,516.2,516.7466855,31.26115873,31.17792026,0.240435927,4.369196692,1.906395717,32.93029022,6,1.420000017,1,2.840000033,31.93301964,31.06361008,800,801,759.1558228,25.93590355,31.01168633,54.95723343,65.71263123,500.4588318,1501.065552,195.1305084,100.7993088,-6.128414154,-0.007889003,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834098053,0.004369197,306.0802902,305.0830196,240.1704823,0.412749944,5.032352264,49.92447194,18.91278561,32.43165493,4.89299576,0.221669287,3.125956547,1.767039213,0.140115407,52.08770872,0.680685928,63.6010586,744.0655566,0.0271353,0,306.08029022
"11-Sep-17",254,"Tabebuia",12.74388889,"Control","c.c",800,2,1,21,39.5,9,"c.c800.2.1.9",9,41.30784607,556.3,556.6784002,29.94891919,29.88721139,0.313619841,8.89997469,2.973509305,41.30784607,6,1.420000017,1,2.840000033,40.53025055,39.84981155,800,800,756.1958618,39.17215729,49.33532333,51.78701782,65.22309113,499.5032959,1500.775635,132.1047058,100.8219528,-0.428211212,-0.811768889,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832505493,0.008899975,314.4578461,313.6802505,240.1240962,-1.883903941,7.947592947,78.8280005,29.49267716,40.91904831,7.785491119,0.282431109,4.974083642,2.811407477,0.17907949,56.1254034,0.736156369,63.99981515,741.9889129,0.025779038,0,314.45784607
"8-Sep-17",251,"Tabebuia",14.67527778,"Control","c.c",400,2,1,21,36,10,"c.c400.2.1.10",10,41.07312775,442.6,443.4071372,29.7106161,29.62628976,0.171544356,4.433694488,2.575506586,41.07312775,6,1.420000017,1,2.840000033,37.62879944,36.13180542,800,800,760.1976929,47.42167664,52.45840836,73.07068634,80.83164215,500.456665,1499.250977,164.7563934,100.5344849,0.054109573,-0.659570456,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834094442,0.004433694,314.2231277,310.7787994,239.8801509,-0.010915967,7.849385647,78.07654913,25.61814077,39.35096359,7.160425568,0.161772802,5.273879061,1.886546507,0.101942742,44.02796426,0.576085575,66.89689579,745.8440289,0.027083532,0,314.22312775
"8-Sep-17",251,"Tabebuia",16.34083333,"Control","c.c",400,2,1,21,37,11,"c.c400.2.1.11",11,38.90717697,479.2,479.7716401,32.64074696,32.5604314,0.221352199,5.355850983,2.471475514,38.90717697,6,1.420000017,1,2.840000033,38.02315521,38.09343338,800,800,756.3596191,38.83424377,44.97032928,58.55986404,67.81273651,500.1556702,1499.872192,27.78857803,100.5140686,-2.537435532,-0.530843496,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833592784,0.005355851,312.057177,311.1731552,239.9795454,-0.089919015,6.991626276,69.55868341,24.58835413,38.46516609,6.826943714,0.205347247,4.520150763,2.306792951,0.129690014,47.7969947,0.628702813,65.21489718,740.6147714,0.029166041,0,312.05717697
"8-Sep-17",251,"Tabebuia",16.79916667,"Control","c.c",400,2,1,21,38,12,"c.c400.2.1.12",12,35.46192169,474.5,475.1451356,30.68586878,30.60309258,0.199388784,4.426343117,2.278422313,35.46192169,6,1.420000017,1,2.840000033,36.75091171,38.10375977,800,799,758.7133179,29.84255981,34.9660759,48.2477684,56.53118134,500.2312317,1500.670776,10.16938972,100.5559998,-5.425123215,-0.21351409,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833718719,0.004426343,308.6119217,309.9009117,240.1073189,0.716071934,5.794471033,57.62431925,22.65824336,36.1064167,6.003798002,0.18630856,3.516048719,2.487749282,0.117551387,47.30291532,0.620015022,61.47536405,743.8967085,0.025758578,0,308.61192169
"11-Sep-17",254,"Tabebuia",11.79,"Control","c.c",800,2,1,21,37,13,"c.c800.2.1.13",13,41.91646194,565.5,565.8186822,29.96971381,29.90766667,0.329707495,8.823331932,2.809877513,41.91646194,6,1.420000017,1,2.840000033,39.68845367,37.95112228,800,800,756.5050659,43.4728508,53.50300598,60.14831543,74.02587128,499.5689697,1500.062134,161.2270813,100.8791199,1.332080841,-0.873902678,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83261495,0.008823332,315.0664619,312.8384537,240.009936,-2.067991721,8.207213667,81.35691189,27.85390591,40.80245781,7.737442656,0.295411891,5.397336154,2.340106502,0.187435079,56.92629092,0.7459329,67.10655632,742.1500817,0.027306152,0,315.06646194
"11-Sep-17",254,"Tabebuia",12.17861111,"Control","c.c",800,2,1,21,38,14,"c.c800.2.1.14",14,40.46596909,556.1,556.4615979,31.13102145,31.06928569,0.319954118,8.170355724,2.688127222,40.46596909,6,1.420000017,1,2.840000033,39.07322693,38.08934021,800,801,756.2213745,39.36313248,48.69932175,56.28253937,69.63169098,499.5056152,1498.74939,118.9445801,100.865509,-0.412372589,-0.749104857,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832509359,0.008170356,313.6159691,312.2232269,239.799897,-1.609899852,7.6002091,75.34993054,26.6506088,39.76959801,7.322885392,0.287557876,4.912081878,2.410803514,0.182378203,55.97064786,0.733784782,66.11009078,741.3144419,0.027966503,0,313.61596909
"11-Sep-17",254,"Tabebuia",12.74388889,"Control","c.c",800,2,1,21,39.5,15,"c.c800.2.1.15",15,41.30784607,556.3,556.6784002,29.94891919,29.88721139,0.313619841,8.89997469,2.973509305,41.30784607,6,1.420000017,1,2.840000033,40.53025055,39.84981155,800,800,756.1958618,39.17215729,49.33532333,51.78701782,65.22309113,499.5032959,1500.775635,132.1047058,100.8219528,-0.428211212,-0.811768889,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832505493,0.008899975,314.4578461,313.6802505,240.1240962,-1.883903941,7.947592947,78.8280005,29.49267716,40.91904831,7.785491119,0.282431109,4.974083642,2.811407477,0.17907949,55.96584978,0.73406362,63.99981515,741.8508513,0.0260344,0,314.45784607
"4-Sep-17",247,"Tabebuia",14.94,"Control","c.c",400,2,2,22,32,3,"c.c400.2.2.3",3,33.16529083,433.9,434.656965,31.22208887,31.139527,0.172397121,3.403991771,2.025484277,33.16529083,6,1.420000017,1,2.840000033,32.26787567,32.04129791,800,799,758.5081787,26.53569984,30.49411011,55.17235947,63.40258789,500.2296143,1499.936157,86.76708221,100.7976151,-6.28358078,0.000724584,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833716024,0.003403992,306.3152908,305.4178757,239.9897791,0.923098133,5.099217851,50.58867559,20.09456548,32.71658325,4.972209114,0.162530969,3.073733574,1.898475541,0.102424471,43.81238546,0.573041896,60.96940399,743.4367648,0.026001984,0,306.31529083
"31-Aug-17",243,"Tabebuia",10.3,"Control","c.c",400,3,1,31,27,1,"c.c400.3.1.1",1,30.49,527.1,527.6,34.55708476,34.48,0.28,3.88,1.48,30.49,6,1.420000017,1,2.840000033,28.67261314,26.96972656,800,801,756.0077515,24.24662399,28.76033783,62.07299805,73.62841034,500.3302917,1500.034302,438.0436401,101.0256271,-6.171344757,-0.632527232,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83388382,0.00387537,303.6409077,301.8226131,240.0054829,0.556870208,4.382069395,43.37581977,14.61548194,29.58176041,4.15916469,0.255591485,2.905531166,1.253633524,0.161838393,52.95531514,0.693348776,68.19012912,739.3521203,0.032315871,0,303.64
"31-Aug-17",243,"Tabebuia",14.081,"Control","c.c",400,3,1,31,34,2,"c.c400.3.1.2",2,35.64,468.6,469.2,34.31411203,34.24,0.22,4.96,2.3,35.64,6,1.420000017,1,2.840000033,34.79243851,33.99783707,800,800,754.0296021,29.52650642,35.26054764,53.28300476,63.6305542,500.2722778,1501.322754,341.462677,100.7637558,-5.481624603,-1.050003886,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83378713,0.004955711,308.7889732,307.9424385,240.2116353,0.12802137,5.851334325,58.06983154,22.8092839,35.21570587,5.71619282,0.207128452,3.552985212,2.163207608,0.130826878,46.85402247,0.616671871,61.80320137,737.4903204,0.029157875,0,308.79
